,date,n_deaths,n_wounded_mild,n_wounded_severe,n_victims,n_vehicles,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,precipitation_sum,rain_sum,precipitation_hours
3785,2020-05-13,0.0,10.0,0.0,10.0,21.0,21.3,15.5,18.2,14.3,20.6,17.5,2020-05-13T05:32,2020-05-13T20:03,2.1,2.1,6.0
3786,2020-05-14,0.0,13.0,0.0,13.0,25.0,18.8,14.5,16.0,14.4,18.1,15.9,2020-05-14T05:31,2020-05-14T20:04,9.1,9.1,13.0
3787,2020-05-15,0.0,14.0,0.0,14.0,23.0,19.4,13.0,16.5,13.0,20.4,16.8,2020-05-15T05:30,2020-05-15T20:05,0.1,0.1,1.0
3788,2020-05-16,0.0,11.0,0.0,11.0,11.0,21.4,15.1,17.7,15.1,23.6,18.3,2020-05-16T05:29,2020-05-16T20:06,6.3,6.3,14.0
3789,2020-05-17,0.0,2.0,0.0,2.0,5.0,22.4,15.4,18.8,16.0,22.3,19.3,2020-05-17T05:28,2020-05-17T20:06,0.3,0.3,3.0
3790,2020-05-18,0.0,10.0,0.0,10.0,16.0,22.6,14.7,19.0,14.6,24.6,19.8,2020-05-18T05:27,2020-05-18T20:07,0.0,0.0,0.0
3791,2020-05-19,0.0,11.0,0.0,11.0,18.0,25.6,15.3,20.4,15.1,27.7,21.5,2020-05-19T05:26,2020-05-19T20:08,0.0,0.0,0.0
3792,2020-05-20,0.0,12.0,0.0,12.0,24.0,25.0,15.8,21.1,16.4,28.8,23.1,2020-05-20T05:25,2020-05-20T20:09,0.0,0.0,0.0
3793,2020-05-21,0.0,8.0,1.0,9.0,13.0,26.0,17.1,21.7,17.8,29.1,23.6,2020-05-21T05:25,2020-05-21T20:10,0.0,0.0,0.0
3794,2020-05-22,0.0,17.0,2.0,19.0,30.0,25.6,16.5,21.5,17.8,29.4,24.0,2020-05-22T05:24,2020-05-22T20:11,0.0,0.0,0.0
3795,2020-05-23,0.0,5.0,0.0,5.0,13.0,25.0,16.6,21.3,17.3,27.7,22.9,2020-05-23T05:23,2020-05-23T20:12,0.0,0.0,0.0
3796,2020-05-24,0.0,10.0,0.0,10.0,15.0,22.6,18.4,20.2,19.3,23.7,21.5,2020-05-24T05:22,2020-05-24T20:13,0.4,0.4,3.0
3797,2020-05-25,0.0,8.0,0.0,8.0,16.0,22.4,17.9,20.2,19.4,23.7,21.5,2020-05-25T05:22,2020-05-25T20:14,1.2,1.2,3.0
3798,2020-05-26,0.0,19.0,1.0,20.0,30.0,25.3,16.4,21.1,17.3,27.8,22.5,2020-05-26T05:21,2020-05-26T20:15,0.0,0.0,0.0
3799,2020-05-27,0.0,12.0,0.0,12.0,21.0,24.0,17.8,20.9,18.6,25.3,21.5,2020-05-27T05:20,2020-05-27T20:16,0.0,0.0,0.0
3800,2020-05-28,0.0,20.0,0.0,20.0,40.0,22.9,16.3,20.0,16.8,25.2,21.2,2020-05-28T05:20,2020-05-28T20:16,0.0,0.0,0.0
3801,2020-05-29,0.0,19.0,0.0,19.0,37.0,24.2,15.5,20.2,16.0,27.0,21.8,2020-05-29T05:19,2020-05-29T20:17,2.2,2.2,4.0
3802,2020-05-30,0.0,15.0,1.0,16.0,17.0,22.0,17.1,19.6,17.9,23.8,20.7,2020-05-30T05:19,2020-05-30T20:18,0.5,0.5,3.0
3803,2020-05-31,0.0,4.0,0.0,4.0,7.0,22.8,16.3,19.7,17.4,25.8,21.2,2020-05-31T05:18,2020-05-31T20:19,0.0,0.0,0.0
3804,2020-06-01,0.0,14.0,0.0,14.0,16.0,22.3,17.4,20.1,18.3,24.1,21.7,2020-06-01T05:18,2020-06-01T20:20,2.6,2.6,7.0
3805,2020-06-02,0.0,23.0,0.0,23.0,34.0,23.6,16.9,20.5,18.3,26.1,22.2,2020-06-02T05:17,2020-06-02T20:20,0.0,0.0,0.0
3806,2020-06-03,0.0,11.0,0.0,11.0,18.0,23.1,17.2,20.3,18.8,25.1,21.6,2020-06-03T05:17,2020-06-03T20:21,2.8,2.8,5.0
3807,2020-06-04,0.0,13.0,0.0,13.0,23.0,21.3,16.2,19.5,16.3,21.5,20.3,2020-06-04T05:17,2020-06-04T20:22,2.6,2.6,9.0
3808,2020-06-05,0.0,25.0,2.0,27.0,43.0,22.4,15.4,19.0,15.8,23.7,19.4,2020-06-05T05:16,2020-06-05T20:22,0.0,0.0,0.0
3809,2020-06-06,0.0,12.0,1.0,13.0,15.0,23.1,15.2,19.9,15.4,26.5,21.5,2020-06-06T05:16,2020-06-06T20:23,0.0,0.0,0.0
3810,2020-06-07,0.0,10.0,0.0,10.0,10.0,21.4,17.1,19.4,17.3,22.2,20.2,2020-06-07T05:16,2020-06-07T20:24,6.1,6.1,10.0
3811,2020-06-08,0.0,16.0,0.0,16.0,30.0,18.5,15.8,17.2,15.6,18.2,17.3,2020-06-08T05:16,2020-06-08T20:24,2.7,2.7,11.0
3812,2020-06-09,0.0,19.0,1.0,20.0,30.0,20.9,13.8,17.1,13.8,21.7,17.6,2020-06-09T05:15,2020-06-09T20:25,5.1,5.1,7.0
3813,2020-06-10,0.0,25.0,0.0,25.0,45.0,21.3,14.2,17.7,14.0,22.5,18.4,2020-06-10T05:15,2020-06-10T20:25,2.6,2.6,3.0
3814,2020-06-11,0.0,18.0,0.0,18.0,35.0,21.3,17.0,19.3,18.1,23.0,20.7,2020-06-11T05:15,2020-06-11T20:26,1.4,1.4,9.0
3815,2020-06-12,0.0,26.0,0.0,26.0,36.0,23.7,18.3,20.9,18.5,23.6,21.4,2020-06-12T05:15,2020-06-12T20:26,1.3,1.3,4.0
3816,2020-06-13,0.0,16.0,0.0,16.0,28.0,25.5,16.1,20.9,17.3,24.9,21.2,2020-06-13T05:15,2020-06-13T20:27,0.0,0.0,0.0
3817,2020-06-14,0.0,5.0,0.0,5.0,8.0,22.9,15.8,20.1,16.2,25.4,21.4,2020-06-14T05:15,2020-06-14T20:27,0.1,0.1,1.0
3818,2020-06-15,0.0,16.0,0.0,16.0,25.0,23.2,18.2,20.9,19.8,25.1,22.4,2020-06-15T05:15,2020-06-15T20:28,0.2,0.2,1.0
3819,2020-06-16,0.0,15.0,0.0,15.0,26.0,21.3,17.3,19.5,18.4,22.2,21.0,2020-06-16T05:15,2020-06-16T20:28,4.4,4.4,10.0
3820,2020-06-17,0.0,21.0,0.0,21.0,34.0,20.7,16.5,19.0,17.7,22.1,20.3,2020-06-17T05:15,2020-06-17T20:28,4.3,4.3,10.0
3821,2020-06-18,0.0,18.0,0.0,18.0,31.0,21.1,17.1,19.0,17.2,21.9,19.6,2020-06-18T05:15,2020-06-18T20:29,2.3,2.3,7.0
3822,2020-06-19,0.0,25.0,1.0,26.0,37.0,23.0,17.5,20.4,18.7,24.3,21.2,2020-06-19T05:15,2020-06-19T20:29,0.0,0.0,0.0
3823,2020-06-20,0.0,20.0,0.0,20.0,30.0,24.0,17.2,21.1,18.6,26.4,23.3,2020-06-20T05:16,2020-06-20T20:29,0.1,0.1,1.0
3824,2020-06-21,0.0,17.0,0.0,17.0,20.0,25.5,18.7,22.3,20.7,28.9,25.2,2020-06-21T05:16,2020-06-21T20:29,0.0,0.0,0.0
3825,2020-06-22,0.0,29.0,1.0,30.0,52.0,25.7,20.0,22.9,22.7,28.7,26.0,2020-06-22T05:16,2020-06-22T20:30,0.0,0.0,0.0
3826,2020-06-23,0.0,25.0,1.0,26.0,39.0,26.0,19.6,23.0,21.9,29.0,25.5,2020-06-23T05:16,2020-06-23T20:30,0.0,0.0,0.0
3827,2020-06-24,0.0,20.0,0.0,20.0,25.0,26.3,19.9,23.0,22.2,30.6,25.9,2020-06-24T05:17,2020-06-24T20:30,0.0,0.0,0.0
3828,2020-06-25,0.0,14.0,0.0,14.0,29.0,27.2,19.8,23.8,21.9,31.4,27.0,2020-06-25T05:17,2020-06-25T20:30,0.0,0.0,0.0
3829,2020-06-26,0.0,17.0,0.0,17.0,31.0,28.0,20.1,24.3,22.4,31.3,27.0,2020-06-26T05:18,2020-06-26T20:30,0.0,0.0,0.0
3830,2020-06-27,0.0,13.0,2.0,15.0,20.0,26.5,20.9,24.0,23.9,31.4,27.4,2020-06-27T05:18,2020-06-27T20:30,0.0,0.0,0.0
3831,2020-06-28,0.0,9.0,0.0,9.0,19.0,27.7,21.2,24.4,24.7,32.3,28.0,2020-06-28T05:18,2020-06-28T20:30,0.2,0.2,1.0
3832,2020-06-29,0.0,35.0,1.0,36.0,61.0,27.0,21.1,24.2,25.0,30.7,27.6,2020-06-29T05:19,2020-06-29T20:30,0.0,0.0,0.0
3833,2020-06-30,0.0,21.0,0.0,21.0,31.0,26.4,22.3,24.3,26.1,29.8,27.7,2020-06-30T05:19,2020-06-30T20:30,0.0,0.0,0.0
3834,2020-07-01,0.0,33.0,0.0,33.0,62.0,28.9,21.2,25.1,24.5,33.4,28.9,2020-07-01T05:20,2020-07-01T20:30,0.0,0.0,0.0
3835,2020-07-02,0.0,35.0,0.0,35.0,51.0,27.5,22.1,24.9,25.5,31.8,28.7,2020-07-02T05:20,2020-07-02T20:30,0.0,0.0,0.0
3836,2020-07-03,0.0,16.0,0.0,16.0,28.0,23.5,21.0,22.1,23.2,27.4,24.5,2020-07-03T05:21,2020-07-03T20:29,31.9,31.9,18.0
3837,2020-07-04,0.0,17.0,0.0,17.0,29.0,25.1,20.6,22.7,22.9,27.6,24.8,2020-07-04T05:21,2020-07-04T20:29,2.2,2.2,9.0
3838,2020-07-05,0.0,6.0,0.0,6.0,10.0,27.6,19.3,23.9,21.7,32.3,27.0,2020-07-05T05:22,2020-07-05T20:29,0.0,0.0,0.0
3839,2020-07-06,0.0,30.0,0.0,30.0,41.0,28.3,20.3,24.7,22.7,33.6,28.5,2020-07-06T05:23,2020-07-06T20:29,0.0,0.0,0.0
3840,2020-07-07,0.0,29.0,1.0,30.0,48.0,25.2,21.9,23.6,25.3,28.0,26.8,2020-07-07T05:23,2020-07-07T20:28,0.6,0.6,3.0
3841,2020-07-08,0.0,33.0,0.0,33.0,53.0,26.8,20.3,23.6,22.7,30.1,26.3,2020-07-08T05:24,2020-07-08T20:28,0.0,0.0,0.0
3842,2020-07-09,0.0,39.0,0.0,39.0,57.0,27.9,21.4,24.8,23.9,32.7,28.3,2020-07-09T05:25,2020-07-09T20:27,0.0,0.0,0.0
3843,2020-07-10,0.0,24.0,2.0,26.0,39.0,27.9,22.0,24.8,25.1,31.4,28.3,2020-07-10T05:25,2020-07-10T20:27,1.8,1.8,3.0
3844,2020-07-11,0.0,14.0,0.0,14.0,24.0,28.3,20.6,24.5,23.3,33.1,27.9,2020-07-11T05:26,2020-07-11T20:26,0.1,0.1,1.0
3845,2020-07-12,0.0,10.0,0.0,10.0,20.0,27.4,21.3,23.9,24.4,30.7,26.9,2020-07-12T05:27,2020-07-12T20:26,0.0,0.0,0.0
3846,2020-07-13,0.0,34.0,1.0,35.0,54.0,28.9,22.1,24.6,25.2,32.3,27.6,2020-07-13T05:28,2020-07-13T20:26,2.3,2.3,5.0
3847,2020-07-14,0.0,33.0,0.0,33.0,46.0,27.3,22.1,24.1,24.5,29.2,26.3,2020-07-14T05:28,2020-07-14T20:25,0.5,0.5,1.0
3848,2020-07-15,0.0,45.0,0.0,45.0,72.0,25.1,20.4,22.8,22.9,28.4,25.2,2020-07-15T05:29,2020-07-15T20:24,1.8,1.8,10.0
3849,2020-07-16,0.0,25.0,0.0,25.0,37.0,24.1,20.7,22.5,22.2,25.9,24.1,2020-07-16T05:30,2020-07-16T20:24,0.1,0.1,1.0
3850,2020-07-17,0.0,21.0,0.0,21.0,36.0,25.7,20.8,23.4,23.4,28.6,26.1,2020-07-17T05:31,2020-07-17T20:23,2.4,2.4,10.0
3851,2020-07-18,0.0,18.0,1.0,19.0,34.0,27.5,21.3,24.3,24.2,30.6,27.3,2020-07-18T05:32,2020-07-18T20:22,0.6,0.6,4.0
3852,2020-07-19,0.0,13.0,0.0,13.0,22.0,28.5,20.8,24.7,22.7,31.9,27.4,2020-07-19T05:33,2020-07-19T20:22,0.0,0.0,0.0
3853,2020-07-20,0.0,23.0,0.0,23.0,42.0,27.5,20.4,24.4,22.7,31.7,27.5,2020-07-20T05:34,2020-07-20T20:21,0.0,0.0,0.0
3854,2020-07-21,0.0,20.0,0.0,20.0,32.0,28.2,22.3,25.1,26.0,33.6,29.1,2020-07-21T05:34,2020-07-21T20:20,0.0,0.0,0.0
3855,2020-07-22,0.0,30.0,0.0,30.0,51.0,28.5,21.3,25.2,24.2,32.9,28.2,2020-07-22T05:35,2020-07-22T20:19,0.0,0.0,0.0
3856,2020-07-23,0.0,36.0,1.0,37.0,57.0,30.0,22.1,25.9,25.4,35.4,30.0,2020-07-23T05:36,2020-07-23T20:18,0.3,0.3,1.0
3857,2020-07-24,0.0,32.0,0.0,32.0,55.0,28.7,22.5,25.4,25.5,32.6,29.2,2020-07-24T05:37,2020-07-24T20:17,0.7,0.7,3.0
3858,2020-07-25,1.0,12.0,1.0,14.0,23.0,28.3,22.3,25.4,26.5,31.9,29.0,2020-07-25T05:38,2020-07-25T20:16,0.0,0.0,0.0
3859,2020-07-26,0.0,21.0,0.0,21.0,21.0,28.6,22.0,25.3,25.7,33.6,29.2,2020-07-26T05:39,2020-07-26T20:16,0.0,0.0,0.0
3860,2020-07-27,0.0,14.0,0.0,14.0,21.0,29.8,21.6,26.0,24.8,33.7,29.6,2020-07-27T05:40,2020-07-27T20:15,0.0,0.0,0.0
3861,2020-07-28,0.0,12.0,1.0,13.0,25.0,29.7,22.7,26.4,26.3,34.8,30.6,2020-07-28T05:41,2020-07-28T20:14,0.0,0.0,0.0
3862,2020-07-29,0.0,23.0,0.0,23.0,39.0,30.2,22.9,26.5,26.9,35.5,30.9,2020-07-29T05:42,2020-07-29T20:13,0.0,0.0,0.0
3863,2020-07-30,0.0,22.0,2.0,24.0,43.0,31.4,22.4,27.3,26.0,36.3,31.5,2020-07-30T05:43,2020-07-30T20:11,0.0,0.0,0.0
3864,2020-07-31,0.0,35.0,0.0,35.0,46.0,30.9,24.0,27.6,28.1,36.7,32.4,2020-07-31T05:44,2020-07-31T20:10,0.0,0.0,0.0
3865,2020-08-01,0.0,16.0,0.0,16.0,24.0,31.5,23.5,28.0,27.5,37.6,32.9,2020-08-01T05:45,2020-08-01T20:09,0.2,0.2,1.0
3866,2020-08-02,0.0,18.0,0.0,18.0,20.0,30.3,24.0,27.0,28.5,33.3,30.6,2020-08-02T05:46,2020-08-02T20:08,0.0,0.0,0.0
3867,2020-08-03,1.0,11.0,0.0,12.0,22.0,25.3,22.2,23.8,25.2,29.4,26.3,2020-08-03T05:47,2020-08-03T20:07,7.3,7.3,14.0
3868,2020-08-04,0.0,18.0,0.0,18.0,38.0,25.3,21.5,23.4,23.0,26.8,25.2,2020-08-04T05:48,2020-08-04T20:06,7.5,7.5,12.0
3869,2020-08-05,0.0,10.0,2.0,12.0,20.0,27.3,20.4,24.2,23.6,31.1,27.2,2020-08-05T05:49,2020-08-05T20:05,0.6,0.6,3.0
3870,2020-08-06,0.0,16.0,0.0,16.0,28.0,28.9,21.0,25.2,23.7,34.1,28.8,2020-08-06T05:50,2020-08-06T20:03,0.0,0.0,0.0
3871,2020-08-07,0.0,19.0,0.0,19.0,31.0,30.0,21.1,25.7,23.7,34.7,29.1,2020-08-07T05:51,2020-08-07T20:02,0.0,0.0,0.0
3872,2020-08-08,0.0,11.0,0.0,11.0,17.0,30.4,22.5,26.2,25.8,34.7,29.9,2020-08-08T05:52,2020-08-08T20:01,0.0,0.0,0.0
3873,2020-08-09,0.0,8.0,0.0,8.0,12.0,30.6,22.8,26.5,26.3,37.1,31.4,2020-08-09T05:53,2020-08-09T20:00,0.0,0.0,0.0
3874,2020-08-10,0.0,14.0,0.0,14.0,23.0,29.3,22.7,26.2,26.2,33.7,29.8,2020-08-10T05:54,2020-08-10T19:58,0.0,0.0,0.0
3875,2020-08-11,0.0,25.0,0.0,25.0,24.0,30.3,23.2,26.9,26.6,34.9,30.8,2020-08-11T05:55,2020-08-11T19:57,0.0,0.0,0.0
3876,2020-08-12,0.0,10.0,1.0,11.0,18.0,28.9,24.1,26.5,26.4,33.1,29.9,2020-08-12T05:56,2020-08-12T19:56,0.0,0.0,0.0
3877,2020-08-13,0.0,18.0,0.0,18.0,41.0,29.7,22.5,26.3,25.9,35.4,30.7,2020-08-13T05:57,2020-08-13T19:54,0.3,0.3,1.0
3878,2020-08-14,0.0,13.0,0.0,13.0,16.0,29.1,23.6,26.1,27.0,32.1,29.3,2020-08-14T05:58,2020-08-14T19:53,0.0,0.0,0.0
3879,2020-08-15,0.0,11.0,1.0,12.0,12.0,29.3,21.8,25.7,25.0,34.0,29.3,2020-08-15T05:59,2020-08-15T19:51,0.0,0.0,0.0
3880,2020-08-16,0.0,14.0,1.0,15.0,17.0,28.4,22.5,25.3,26.0,32.0,28.9,2020-08-16T06:00,2020-08-16T19:50,0.1,0.1,1.0
3881,2020-08-17,0.0,10.0,0.0,10.0,21.0,27.7,22.1,25.1,23.5,30.8,27.9,2020-08-17T06:01,2020-08-17T19:49,0.0,0.0,0.0
3882,2020-08-18,0.0,9.0,0.0,9.0,16.0,27.1,23.1,25.2,26.3,30.4,28.6,2020-08-18T06:02,2020-08-18T19:47,0.2,0.2,2.0
3883,2020-08-19,0.0,20.0,1.0,21.0,27.0,29.6,21.9,25.8,25.2,33.5,29.3,2020-08-19T06:03,2020-08-19T19:46,0.0,0.0,0.0
3884,2020-08-20,0.0,22.0,0.0,22.0,34.0,30.4,21.6,26.2,24.8,34.8,30.1,2020-08-20T06:04,2020-08-20T19:44,0.0,0.0,0.0
3885,2020-08-21,0.0,7.0,0.0,7.0,10.0,30.3,23.1,26.9,26.4,36.2,31.8,2020-08-21T06:05,2020-08-21T19:43,0.0,0.0,0.0
3886,2020-08-22,0.0,16.0,0.0,16.0,23.0,30.1,24.9,27.0,29.1,35.4,31.6,2020-08-22T06:06,2020-08-22T19:41,0.0,0.0,0.0
3887,2020-08-23,0.0,6.0,0.0,6.0,14.0,27.4,23.3,25.1,27.0,30.2,28.4,2020-08-23T06:07,2020-08-23T19:39,0.7,0.7,4.0
3888,2020-08-24,0.0,18.0,0.0,18.0,30.0,26.6,22.7,24.4,24.9,28.0,26.9,2020-08-24T06:08,2020-08-24T19:38,2.0,2.0,7.0
3889,2020-08-25,0.0,18.0,1.0,19.0,30.0,29.8,20.7,25.2,23.6,33.5,28.8,2020-08-25T06:09,2020-08-25T19:36,0.0,0.0,0.0
3890,2020-08-26,0.0,10.0,0.0,10.0,21.0,29.4,23.2,26.1,27.4,34.6,30.7,2020-08-26T06:10,2020-08-26T19:35,0.0,0.0,0.0
3891,2020-08-27,0.0,18.0,0.0,18.0,29.0,29.1,22.7,26.0,27.2,33.1,30.5,2020-08-27T06:11,2020-08-27T19:33,0.0,0.0,0.0
3892,2020-08-28,0.0,21.0,3.0,24.0,45.0,29.0,23.1,25.9,24.0,32.9,29.6,2020-08-28T06:12,2020-08-28T19:32,0.9,0.9,4.0
3893,2020-08-29,0.0,9.0,1.0,10.0,15.0,22.4,18.4,20.0,19.5,22.9,20.9,2020-08-29T06:13,2020-08-29T19:30,13.1,13.1,18.0
3894,2020-08-30,0.0,21.0,0.0,21.0,21.0,23.5,16.1,19.7,16.7,24.6,20.7,2020-08-30T06:14,2020-08-30T19:28,3.6,3.6,8.0
3895,2020-08-31,0.0,36.0,2.0,38.0,58.0,25.1,16.4,20.7,16.9,24.7,21.1,2020-08-31T06:15,2020-08-31T19:27,1.0,1.0,5.0
3896,2020-09-01,0.0,21.0,0.0,21.0,38.0,24.8,17.7,21.7,18.4,26.3,23.2,2020-09-01T06:16,2020-09-01T19:25,0.5,0.5,3.0
3897,2020-09-02,0.0,31.0,0.0,31.0,45.0,24.3,19.0,21.9,20.2,25.1,23.2,2020-09-02T06:17,2020-09-02T19:23,1.8,1.8,5.0
3898,2020-09-03,0.0,37.0,0.0,37.0,55.0,26.8,18.8,22.9,20.8,29.2,25.2,2020-09-03T06:18,2020-09-03T19:22,0.0,0.0,0.0
3899,2020-09-04,0.0,34.0,0.0,34.0,41.0,27.3,19.6,23.4,21.9,31.3,26.1,2020-09-04T06:19,2020-09-04T19:20,0.0,0.0,0.0
3900,2020-09-05,1.0,23.0,1.0,25.0,30.0,26.9,21.1,23.8,24.6,30.7,27.1,2020-09-05T06:20,2020-09-05T19:18,0.0,0.0,0.0
3901,2020-09-06,0.0,18.0,0.0,18.0,21.0,26.9,20.8,23.2,22.0,30.2,25.8,2020-09-06T06:21,2020-09-06T19:17,0.8,0.8,3.0
3902,2020-09-07,0.0,27.0,0.0,27.0,41.0,22.9,17.4,20.1,17.8,23.5,20.3,2020-09-07T06:22,2020-09-07T19:15,17.7,17.7,13.0
3903,2020-09-08,0.0,13.0,0.0,13.0,17.0,26.0,16.4,20.6,16.0,25.2,20.3,2020-09-08T06:23,2020-09-08T19:13,1.0,1.0,5.0
3904,2020-09-09,0.0,25.0,0.0,25.0,46.0,24.0,19.3,21.0,20.1,25.5,22.2,2020-09-09T06:24,2020-09-09T19:12,5.1,5.1,7.0
3905,2020-09-10,0.0,25.0,0.0,25.0,43.0,25.7,17.8,21.7,19.2,27.8,23.9,2020-09-10T06:25,2020-09-10T19:10,0.0,0.0,0.0
3906,2020-09-11,0.0,12.0,0.0,12.0,20.0,28.8,20.2,24.1,22.0,31.8,26.7,2020-09-11T06:26,2020-09-11T19:08,0.3,0.3,2.0
3907,2020-09-12,0.0,11.0,0.0,11.0,24.0,29.5,20.4,24.6,22.1,32.7,27.2,2020-09-12T06:27,2020-09-12T19:07,0.0,0.0,0.0
3908,2020-09-13,0.0,13.0,0.0,13.0,27.0,29.3,20.9,24.8,22.6,32.7,27.5,2020-09-13T06:28,2020-09-13T19:05,0.0,0.0,0.0
3909,2020-09-14,0.0,17.0,0.0,17.0,27.0,27.7,20.5,24.1,22.9,31.5,27.0,2020-09-14T06:29,2020-09-14T19:03,0.0,0.0,0.0
3910,2020-09-15,0.0,27.0,0.0,27.0,43.0,27.7,19.8,23.6,21.7,30.5,26.3,2020-09-15T06:30,2020-09-15T19:01,0.0,0.0,0.0
3911,2020-09-16,0.0,24.0,0.0,24.0,34.0,27.7,19.5,23.4,21.9,32.3,26.9,2020-09-16T06:31,2020-09-16T19:00,0.8,0.8,2.0
3912,2020-09-17,0.0,32.0,2.0,34.0,62.0,28.2,20.2,23.7,22.2,30.9,26.3,2020-09-17T06:32,2020-09-17T18:58,0.0,0.0,0.0
3913,2020-09-18,0.0,28.0,0.0,28.0,42.0,24.8,21.5,23.0,24.1,27.2,25.5,2020-09-18T06:33,2020-09-18T18:56,0.6,0.6,3.0
3914,2020-09-19,1.0,32.0,0.0,33.0,49.0,25.5,20.4,22.7,21.6,28.6,24.9,2020-09-19T06:34,2020-09-19T18:54,3.9,3.9,5.0
3915,2020-09-20,0.0,18.0,0.0,18.0,24.0,25.6,18.9,22.5,19.6,27.9,23.8,2020-09-20T06:35,2020-09-20T18:53,0.0,0.0,0.0
3916,2020-09-21,0.0,23.0,0.0,23.0,40.0,23.1,19.9,21.4,22.4,26.0,24.0,2020-09-21T06:36,2020-09-21T18:51,5.3,5.3,12.0
3917,2020-09-22,0.0,14.0,0.0,14.0,27.0,24.4,17.9,21.0,19.4,25.5,22.7,2020-09-22T06:37,2020-09-22T18:49,0.8,0.8,1.0
3918,2020-09-23,1.0,35.0,0.0,36.0,53.0,25.8,18.4,21.8,19.8,27.4,23.6,2020-09-23T06:38,2020-09-23T18:48,0.0,0.0,0.0
3919,2020-09-24,0.0,8.0,1.0,9.0,16.0,26.4,18.5,22.3,20.0,27.2,23.0,2020-09-24T06:39,2020-09-24T18:46,0.0,0.0,0.0
3920,2020-09-25,0.0,28.0,0.0,28.0,46.0,21.5,16.3,19.7,12.1,20.3,15.4,2020-09-25T06:41,2020-09-25T18:44,0.0,0.0,0.0
3921,2020-09-26,0.0,16.0,0.0,16.0,17.0,22.6,13.9,18.0,11.1,20.3,15.2,2020-09-26T06:42,2020-09-26T18:42,0.0,0.0,0.0
3922,2020-09-27,0.0,21.0,0.0,21.0,39.0,20.0,13.2,17.0,11.2,17.6,14.9,2020-09-27T06:43,2020-09-27T18:41,0.8,0.8,4.0
3923,2020-09-28,0.0,41.0,1.0,42.0,65.0,22.9,14.5,18.3,14.5,22.0,17.9,2020-09-28T06:44,2020-09-28T18:39,0.0,0.0,0.0
3924,2020-09-29,0.0,22.0,0.0,22.0,43.0,22.9,16.1,19.2,16.3,23.0,19.3,2020-09-29T06:45,2020-09-29T18:37,0.3,0.3,2.0
3925,2020-09-30,0.0,31.0,4.0,35.0,55.0,23.6,14.0,18.8,13.6,24.3,19.1,2020-09-30T06:46,2020-09-30T18:36,0.0,0.0,0.0
3926,2020-10-01,0.0,23.0,1.0,24.0,45.0,25.5,16.9,20.4,17.5,27.2,21.1,2020-10-01T06:47,2020-10-01T18:34,0.1,0.1,1.0
3927,2020-10-02,1.0,24.0,0.0,25.0,42.0,20.3,13.4,17.5,10.9,21.2,16.6,2020-10-02T06:48,2020-10-02T18:32,9.0,9.0,10.0
3928,2020-10-03,0.0,29.0,2.0,31.0,38.0,19.4,12.3,15.4,8.2,14.3,11.3,2020-10-03T06:49,2020-10-03T18:31,0.0,0.0,0.0
3929,2020-10-04,0.0,9.0,0.0,9.0,28.0,21.1,11.7,16.5,9.8,17.0,13.9,2020-10-04T06:50,2020-10-04T18:29,0.0,0.0,0.0
3930,2020-10-05,0.0,27.0,0.0,27.0,42.0,21.0,11.4,15.9,10.0,20.2,14.8,2020-10-05T06:51,2020-10-05T18:27,0.0,0.0,0.0
3931,2020-10-06,0.0,23.0,0.0,23.0,36.0,25.1,12.0,18.5,11.1,24.2,17.8,2020-10-06T06:52,2020-10-06T18:26,0.0,0.0,0.0
3932,2020-10-07,0.0,16.0,1.0,17.0,28.0,22.7,16.5,19.8,16.8,23.5,20.4,2020-10-07T06:53,2020-10-07T18:24,0.2,0.2,1.0
3933,2020-10-08,0.0,28.0,0.0,28.0,40.0,23.2,18.5,20.3,19.8,23.5,21.3,2020-10-08T06:54,2020-10-08T18:22,1.4,1.4,7.0
3934,2020-10-09,0.0,27.0,0.0,27.0,50.0,23.4,17.1,19.9,18.5,24.8,21.7,2020-10-09T06:55,2020-10-09T18:21,0.6,0.6,4.0
3935,2020-10-10,0.0,35.0,0.0,35.0,54.0,20.8,15.7,18.6,14.4,22.4,19.8,2020-10-10T06:56,2020-10-10T18:19,38.0,38.0,22.0
3936,2020-10-11,0.0,21.0,1.0,22.0,39.0,17.9,13.1,15.4,12.2,17.3,15.0,2020-10-11T06:57,2020-10-11T18:17,23.9,23.9,19.0
3937,2020-10-12,0.0,11.0,0.0,11.0,21.0,21.3,12.1,16.2,9.7,19.5,14.5,2020-10-12T06:59,2020-10-12T18:16,0.2,0.2,2.0
3938,2020-10-13,0.0,28.0,1.0,29.0,51.0,19.6,12.5,16.3,11.9,18.6,15.8,2020-10-13T07:00,2020-10-13T18:14,0.3,0.3,3.0
3939,2020-10-14,0.0,28.0,0.0,28.0,55.0,15.7,10.8,14.1,8.4,16.1,13.1,2020-10-14T07:01,2020-10-14T18:13,26.4,26.4,24.0
3940,2020-10-15,0.0,31.0,0.0,31.0,45.0,18.4,10.0,13.5,8.1,16.1,11.5,2020-10-15T07:02,2020-10-15T18:11,0.0,0.0,0.0
3941,2020-10-16,0.0,28.0,0.0,28.0,48.0,17.5,9.1,13.4,7.2,15.8,11.9,2020-10-16T07:03,2020-10-16T18:10,0.0,0.0,0.0
